"URI","rdf-schema#label","areaTotal","populationDensity","anthem_label","anthem","areaTotal","capital_label","capital","currency_label","currency","demonym","dissolutionDate","dissolutionYear","ethnicGroup_label","ethnicGroup","flag","foundingDate","foundingYear","governmentType_label","governmentType","language_label","language","leader_label","leader","leaderTitle","longName","motto","officialLanguage_label","officialLanguage","populationDensity","populationTotal","timeZone_label","timeZone"
"http://dbpedia.org/resource/Montenegro","Montenegro","{12999.150325776383|13812.0}","{45.0|48.26276981780574}","Oj svijetla majska zoro","http://dbpedia.org/resource/Oj,_svijetla_majska_zoro","{1.29992e+10|1.3812e+10}","Podgorica","http://dbpedia.org/resource/Podgorica","Euro","http://dbpedia.org/resource/Euro","Montenegrin","NULL","NULL","{Muslims (nationality)|Serbs of Montenegro|Croats|Albanians in Montenegro|Montenegrins|Bosniaks of Montenegro}","{http://dbpedia.org/resource/Muslims_(nationality)|http://dbpedia.org/resource/Serbs_of_Montenegro|http://dbpedia.org/resource/Croats|http://dbpedia.org/resource/Albanians_in_Montenegro|http://dbpedia.org/resource/Montenegrins|http://dbpedia.org/resource/Bosniaks_of_Montenegro}","Flag of Montenegro.svg","2006-06-03","NULL","Parliamentary republic","http://dbpedia.org/resource/Parliamentary_republic","{Montenegrin language|Serbian language}","{http://dbpedia.org/resource/Montenegrin_language|http://dbpedia.org/resource/Serbian_language}","{Milo Đukanović|Filip Vujanović|Ranko Krivokapić|Nicholas Crown Prince of Montenegro}","{http://dbpedia.org/resource/Milo_%C4%90ukanovi%C4%87|http://dbpedia.org/resource/Filip_Vujanovi%C4%87|http://dbpedia.org/resource/Ranko_Krivokapi%C4%87|http://dbpedia.org/resource/Nicholas,_Crown_Prince_of_Montenegro}","{President|Prime Minister|Speaker of the Parliament|Crown Prince}","Montenegro","NULL","Montenegrin language","http://dbpedia.org/resource/Montenegrin_language","{45.0|48.2628}","NULL","Central European Time","http://dbpedia.org/resource/Central_European_Time"
"http://dbpedia.org/resource/Montserrat","Montserrat","{102.0|101.009536303104}","{44.0|44.01564607383883}","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","{1.0101e+08|1.02e+08}","Brades","http://dbpedia.org/resource/Brades","East Caribbean dollar","http://dbpedia.org/resource/East_Caribbean_dollar","Montserratian","NULL","NULL","{Black people|Creole peoples|British people}","{http://dbpedia.org/resource/Black_people|http://dbpedia.org/resource/Creole_peoples|http://dbpedia.org/resource/British_people}","Flag of Montserrat.svg","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","{Reuben Meade|Elizabeth II|Adrian Davis (governor)}","{http://dbpedia.org/resource/Reuben_Meade|http://dbpedia.org/resource/Elizabeth_II|http://dbpedia.org/resource/Adrian_Davis_(governor)}","{Governor|Monarch|Premier|Responsible Ministerc (UK)}","Montserrat","A people of excellence moulded by nature nurtured by God","English language","http://dbpedia.org/resource/English_language","{44.0|44.0156}","5164","NULL","NULL"
"http://dbpedia.org/resource/Moravian_Serbia","Moravian Serbia","NULL","NULL","NULL","NULL","NULL","Kruševac","http://dbpedia.org/resource/Kru%C5%A1evac","NULL","NULL","NULL","NULL","1403-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1373-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Moroccan_Army_of_Liberation","Moroccan Army of Liberation","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Morocco","Morocco","{446550.0|446739.2791875256}","{73.08913861208501|73.1}","NULL","NULL","{4.4655e+11|4.46739e+11}","Rabat","http://dbpedia.org/resource/Rabat","Moroccan dirham","http://dbpedia.org/resource/Moroccan_dirham","Moroccan","NULL","NULL","NULL","NULL","Flag of Morocco.svg","NULL","NULL","NULL","NULL","{Arabic language|Berber languages}","{http://dbpedia.org/resource/Arabic_language|http://dbpedia.org/resource/Berber_languages}","{Abdelilah Benkirane|Mohammed VI of Morocco}","{http://dbpedia.org/resource/Abdelilah_Benkirane|http://dbpedia.org/resource/Mohammed_VI_of_Morocco}","{King|Prime Minister}","Kingdom of Morocco","NULL","{Arabic language|Berber languages}","{http://dbpedia.org/resource/Arabic_language|http://dbpedia.org/resource/Berber_languages}","{73.0891|73.1}","33250000","Western European Time","http://dbpedia.org/resource/Western_European_Time"
"http://dbpedia.org/resource/Mosquito_Coast","Mosquito Coast","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","Bluefields","http://dbpedia.org/resource/Bluefields","{Belize dollar|Pound sterling|Guetamalan_peso}","{http://dbpedia.org/resource/Belize_dollar|http://dbpedia.org/resource/Pound_sterling|http://dbpedia.org/resource/Guetamalan_peso}","NULL","NULL","1894-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1834-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mossi_Kingdoms","Mossi Kingdoms","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1896-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0011-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mosteir%C3%B3n_(San_Nicolao)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Motswana","Motswana","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mount_Athos","Mount Athos","{335.63|335.63655921844224}","{5.4|5.405430219594242}","NULL","NULL","{3.3563e+08|3.35637e+08}","Karyes (Athos)","http://dbpedia.org/resource/Karyes_(Athos)","NULL","NULL","Athonite (Αθωνίτης)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{5.4|5.40543}","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mountainous_Republic_of_the_Northern_Caucasus","Mountainous Republic of the Northern Caucasus","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1920-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1917-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mozambique","Mozambique","{801590.0|801590.9601965507}","{28.68739037970373|28.7}","Pátria Amada","http://dbpedia.org/resource/P%C3%A1tria_Amada","{8.0159e+11|8.01591e+11}","Maputo","http://dbpedia.org/resource/Maputo","Mozambican metical","http://dbpedia.org/resource/Mozambican_metical","Mozambican","NULL","NULL","NULL","NULL","Flag of Mozambique.svg","{1975-06-25|1990-11-30}","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","{Portuguese language|Tsonga language}","{http://dbpedia.org/resource/Portuguese_language|http://dbpedia.org/resource/Tsonga_language}","{Alberto Vaquina|Armando Guebuza}","{http://dbpedia.org/resource/Alberto_Vaquina|http://dbpedia.org/resource/Armando_Guebuza}","{President|Prime Minister}","Republic of Mozambique","NULL","Portuguese language","http://dbpedia.org/resource/Portuguese_language","{28.6874|28.7}","23929708","Central Africa Time","http://dbpedia.org/resource/Central_Africa_Time"
"http://dbpedia.org/resource/Mthwakazi","Mthwakazi","NULL","NULL","NULL","NULL","NULL","Bulawayo","http://dbpedia.org/resource/Bulawayo","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Monarch","http://dbpedia.org/resource/Monarch","NULL","NULL","{Lobengula|Mzilikazi|Mambos_of_the_Kalanga|MuThwa_Dynasty}","{http://dbpedia.org/resource/Lobengula|http://dbpedia.org/resource/Mzilikazi|http://dbpedia.org/resource/Mambos_of_the_Kalanga|http://dbpedia.org/resource/MuThwa_Dynasty}","{19th Century|10th - 17th Century|17th - 18th Century}","Kingdom of Mthwakazi","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Muang_Phuan","Muang Phuan","NULL","NULL","NULL","NULL","NULL","Phonsavan","http://dbpedia.org/resource/Phonsavan","NULL","NULL","NULL","NULL","1949-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1707-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mughal_Empire","Mughal Empire","NULL","NULL","NULL","NULL","NULL","{Fatehpur Sikri|Delhi|Old Delhi|Lahore|Agra}","{http://dbpedia.org/resource/Fatehpur_Sikri|http://dbpedia.org/resource/Delhi|http://dbpedia.org/resource/Old_Delhi|http://dbpedia.org/resource/Lahore|http://dbpedia.org/resource/Agra}","NULL","NULL","NULL","1857-09-21","1857-01-01T00:00:00+02:00","NULL","NULL","NULL","1526-04-21","1526-01-01T00:00:00+02:00","{Federation|Absolute monarchy|Unitary state}","{http://dbpedia.org/resource/Federation|http://dbpedia.org/resource/Absolute_monarchy|http://dbpedia.org/resource/Unitary_state}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Muhajirun","Muhajirun","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mujib_Bahini","Mujib Bahini","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Multiple_citizenship","Multiple citizenship","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Murbach_Abbey","Murbach Abbey","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1789-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0727-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Murrawarri_Republic","Murrawarri Republic","81000.0","NULL","NULL","NULL","8.1e+10","NULL","NULL","Australian dollar","http://dbpedia.org/resource/Australian_dollar","NULL","NULL","NULL","Murrawarri_people","http://dbpedia.org/resource/Murrawarri_people","Flag of Murrawarri Republic.svg","2013-03-30","NULL","Republic","http://dbpedia.org/resource/Republic","{Australian English|Muruwari language}","{http://dbpedia.org/resource/Australian_English|http://dbpedia.org/resource/Muruwari_language}","NULL","NULL","Chairman of the Provisional Council of State","Murrawarri Republic","NULL","{Australian English|Muruwari language}","{http://dbpedia.org/resource/Australian_English|http://dbpedia.org/resource/Muruwari_language}","NULL","NULL","UTC+08:00","http://dbpedia.org/resource/UTC+08:00"
"http://dbpedia.org/resource/Muscat_and_Oman","Muscat and Oman","NULL","NULL","NULL","NULL","NULL","Muscat Oman","http://dbpedia.org/resource/Muscat,_Oman","NULL","NULL","NULL","NULL","1970-01-01T00:00:00+02:00","NULL","NULL","NULL","1820-01-08","1820-01-01T00:00:00+02:00","Absolute monarchy","http://dbpedia.org/resource/Absolute_monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mushika_Kingdom","Mushika Kingdom","NULL","NULL","NULL","NULL","NULL","Ezhimala Hill","http://dbpedia.org/resource/Ezhimala_Hill","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Music_of_New_Zealand","Music of New Zealand","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Musqueam_Indian_Band","Musqueam Indian Band","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Mutawakkilite_Kingdom_of_Yemen","Mutawakkilite Kingdom of Yemen","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1962-09-26","1962-01-01T00:00:00+02:00","NULL","NULL","NULL","1918-10-30","1918-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Muzaffarids_(Iran)","Muzaffarids (Iran)","NULL","NULL","NULL","NULL","NULL","Shiraz","http://dbpedia.org/resource/Shiraz","NULL","NULL","NULL","NULL","1393-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1314-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Myanmar_national_cricket_team","Myanmar national cricket team","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Myinsaing_Kingdom","Myinsaing Kingdom","NULL","NULL","NULL","NULL","NULL","{Kyaukse District|Mekkhaya|Pinle}","{http://dbpedia.org/resource/Kyaukse_District|http://dbpedia.org/resource/Mekkhaya|http://dbpedia.org/resource/Pinle}","NULL","NULL","NULL","1310-04-13","1310-01-01T00:00:00+02:00","NULL","NULL","NULL","1297-12-17","1297-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/N%C3%BCrburg__rafschaft_N%C3%BCrburg__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1225-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1144-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/NADIAD","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Nabataean_kingdom","Nabataean kingdom","NULL","NULL","NULL","NULL","NULL","Petra","http://dbpedia.org/resource/Petra","NULL","NULL","NULL","NULL","0106-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","-168-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Naga_kings","Naga kings","NULL","NULL","NULL","NULL","NULL","Padmavati Pawaya","http://dbpedia.org/resource/Padmavati_Pawaya","NULL","NULL","NULL","NULL","0340-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0210-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Nagorno-Karabakh","Nagorno-Karabakh","{4400.0|4402.9797875712}","{16.602392817325175|29.0}","NULL","NULL","{4.4e+09|4.40298e+09}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Nagorno-Karabakh","NULL","NULL","NULL","{16.6024|29.0}","138000","NULL","NULL"
"http://dbpedia.org/resource/Nagorno-Karabakh_Republic","Nagorno-Karabakh Republic","{11458.366398937498|11458.38}","NULL","NULL","NULL","1.14584e+10","Stepanakert","http://dbpedia.org/resource/Stepanakert","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Flag of Nagorno-Karabakh.svg","1991-09-02","NULL","{List of states with limited recognition|Presidential system}","{http://dbpedia.org/resource/List_of_states_with_limited_recognition|http://dbpedia.org/resource/Presidential_system}","Armenian language","http://dbpedia.org/resource/Armenian_language","{Bako Sahakyan|Arayik Harutyunyan|Ashot Ghulian}","{http://dbpedia.org/resource/Bako_Sahakyan|http://dbpedia.org/resource/Arayik_Harutyunyan|http://dbpedia.org/resource/Ashot_Ghulian}","{President|Prime Minister|Chairman of Parliament}","Nagorno-Karabakh Republic","NULL","Armenian language","http://dbpedia.org/resource/Armenian_language","NULL","146573","NULL","NULL"
"http://dbpedia.org/resource/Nakhchivan_Autonomous_Republic","Nakhchivan Autonomous Republic","{5500.0|5363.865376505856}","77.0","NULL","NULL","{5.36387e+09|5.5e+09}","Nakhchivan (city)","http://dbpedia.org/resource/Nakhchivan_(city)","Azerbaijani manat","http://dbpedia.org/resource/Azerbaijani_manat","NULL","NULL","NULL","NULL","NULL","Flag of Azerbaijan.svg","{1924-02-09|1990-11-17}","NULL","Autonomous republic","http://dbpedia.org/resource/Autonomous_republic","Azerbaijani language","http://dbpedia.org/resource/Azerbaijani_language","Vasif Talibov","http://dbpedia.org/resource/Vasif_Talibov","NULL","Nakhchivan Autonomous Republic","NULL","Azerbaijani language","http://dbpedia.org/resource/Azerbaijani_language","77.0","414900","Time in Azerbaijan","http://dbpedia.org/resource/Time_in_Azerbaijan"
"http://dbpedia.org/resource/Nakhichevan_Khanate","Nakhichevan Khanate","NULL","NULL","NULL","NULL","NULL","Nakhchivan (city)","http://dbpedia.org/resource/Nakhchivan_(city)","NULL","NULL","NULL","NULL","1828-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1747-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Nakhon_Si_Thammarat_Kingdom","Nakhon Si Thammarat Kingdom","NULL","NULL","NULL","NULL","NULL","Nakhon Si Thammarat","http://dbpedia.org/resource/Nakhon_Si_Thammarat","NULL","NULL","NULL","NULL","0015-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0001-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Names_for_United_States_citizens","Names for United States citizens","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Namibia","Namibia","{825418.8508116418|825615.0}","{2.54|2.548274246380143}","Namibia Land of the Brave","http://dbpedia.org/resource/Namibia,_Land_of_the_Brave","{8.25419e+11|8.25615e+11}","Windhoek","http://dbpedia.org/resource/Windhoek","Namibian dollar","http://dbpedia.org/resource/Namibian_dollar","Namibian","NULL","NULL","{San people|Caprivi Strip|Herero people|Ovambo people|Coloured|Tswana people|White Namibians|Kavango people|Baster|Nama people|Damara people}","{http://dbpedia.org/resource/San_people|http://dbpedia.org/resource/Caprivi_Strip|http://dbpedia.org/resource/Herero_people|http://dbpedia.org/resource/Ovambo_people|http://dbpedia.org/resource/Coloured|http://dbpedia.org/resource/Tswana_people|http://dbpedia.org/resource/White_Namibians|http://dbpedia.org/resource/Kavango_people|http://dbpedia.org/resource/Baster|http://dbpedia.org/resource/Nama_people|http://dbpedia.org/resource/Damara_people}","Flag of Namibia.svg","{1990-03-12|1990-03-21}","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","Afrikaans","http://dbpedia.org/resource/Afrikaans","{Hage Geingob|Hifikepunye Pohamba}","{http://dbpedia.org/resource/Hage_Geingob|http://dbpedia.org/resource/Hifikepunye_Pohamba}","{President|Prime Minister}","Republic of Namibia","Unity Liberty Justice","NULL","NULL","{2.54|2.54827}","NULL","West Africa Time","http://dbpedia.org/resource/West_Africa_Time"
"http://dbpedia.org/resource/Namibia_national_cricket_team","Namibia national cricket team","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Nanda_Empire","Nanda Empire","NULL","NULL","NULL","NULL","NULL","Pataliputra","http://dbpedia.org/resource/Pataliputra","NULL","NULL","NULL","NULL","-321-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","-345-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
